conversation_id,timestamp,username,question,is_synthetic,test_run_id,evaluation_id,response_side,model_name,score_accuracy,score_completeness,score_detail,score_usefulness,score_satisfaction,comment,rubric_version,created_at,cost,response_time
365,2026-07-20 12:49:30,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองสูงสุด,ประชาชนในจังหวัดเพชรบุรีต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2343,left,Gemini,3,3,3,3,3,ชื่อศาลปกครองเพชรบุรีถูกต้องตามหลักฐาน แต่ข้อมูลติดต่อ (ที่อยู่ โทรศัพท์ โทรสาร เว็บไซต์) ไม่ปรากฏในหลักฐานที่ให้มา จึงเป็นการเพิ่มข้อมูลที่ไม่มีแหล่งอ้างอิงยืนยัน อาจเป็นการแต่งหรือเดาข้อมูล ซึ่งอาจทำให้ประชาชนได้รับข้อมูลที่ผิดพลาด,synthetic-judge-v1,2026-07-20 12:49:30,0.07048533333333333,3.293403148651123
365,2026-07-20 12:49:30,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองสูงสุด,ประชาชนในจังหวัดเพชรบุรีต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2344,right,Claude,3,3,3,3,3,เหมือนคำตอบซ้ายทุกประการ ชื่อศาลถูกต้อง แต่รายละเอียดติดต่อไม่มีในหลักฐาน ไม่สามารถยืนยันความถูกต้องของที่อยู่และเบอร์โทรศัพท์ได้ ควรแนะนำให้ตรวจสอบจากเว็บไซต์ทางการโดยตรงแทนการระบุข้อมูลที่ไม่มีหลักฐานรองรับ,synthetic-judge-v1,2026-07-20 12:49:30,0.27842500000000003,12.135361909866333
366,2026-07-20 12:49:41,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - ศาลปกครอง,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2345,left,Gemini,4,4,3,4,4,คำตอบซ้ายตอบถูกต้องตามหลักฐาน ครอบคลุมขั้นตอนอุทธรณ์ก่อนฟ้องคดี อ้างมาตรา 9 วรรคหนึ่ง (1) และมาตรา 50-52 ได้ถูกต้อง แต่ข้อ 1 ระบุว่า 'ยื่นอุทธรณ์กับหน่วยงานที่ออกคำสั่ง' ซึ่งอาจไม่ครบถ้วนนัก และการจัดลำดับข้อมูลยังไม่ชัดเจนเท่าที่ควร รูปแบบการนำเสนอเรียบง่ายแต่อ่านง่าย,synthetic-judge-v1,2026-07-20 12:49:41,0.08234800000000002,4.305568218231201
366,2026-07-20 12:49:41,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - ศาลปกครอง,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2346,right,Claude,4,4,4,4,4,คำตอบขวาตอบถูกต้องตามหลักฐาน มีการจัดลำดับขั้นตอนชัดเจน มี diagram สรุปขั้นตอน อ้างมาตราได้ถูกต้อง เน้นข้อยกเว้นกรณีคำสั่งให้ประโยชน์แก่ผู้รับ การนำเสนอมีความละเอียดและเป็นระบบกว่า ช่วยให้ประชาชนเข้าใจลำดับขั้นตอนได้ง่ายขึ้น,synthetic-judge-v1,2026-07-20 12:49:41,0.42329,16.81220245361328
367,2026-07-20 12:49:44,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2347,left,Gemini,3,3,3,3,3,คำตอบซ้ายให้ข้อมูลถูกต้องในส่วนการขอยกเว้นค่าธรรมเนียมและอ้างอิงข้อกฎหมายได้ แต่ส่วนหลักเกณฑ์การคิดค่าธรรมเนียมจากทุนทรัพย์นั้นไม่มีในหลักฐานที่ให้มา ถือว่าแต่งเนื้อหาเพิ่มเติมโดยไม่มีฐาน นอกจากนี้ยังขาดรายละเอียดเรื่องระยะเวลา 15 วันในการโต้แย้งคำสั่ง และเงื่อนไขที่ศาลพิจารณา,synthetic-judge-v1,2026-07-20 12:49:44,0.09000133333333334,5.112056016921997
367,2026-07-20 12:49:44,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2348,right,Claude,4,5,5,5,4,คำตอบขวาครอบคลุมประเด็นจากหลักฐานได้ครบถ้วนมากกว่า ทั้งการยื่นพร้อมคำฟ้อง การยื่นภายหลัง การอุทธรณ์ เงื่อนไขที่ศาลพิจารณา และสิทธิภายใน 15 วันหากไม่ได้รับการยกเว้น อ้างอิงข้อกฎหมายถูกต้อง จัดรูปแบบชัดเจน อ่านง่าย มีประโยชน์ต่อประชาชน แม้ส่วนอัตราค่าธรรมเนียมยังไม่ชัดเจนแต่ก็ระบุให้ติดต่อสอบถามเพิ่มเติมอย่างเหมาะสม,synthetic-judge-v1,2026-07-20 12:49:44,0.497455,21.998104572296143
368,2026-07-20 12:49:56,พนักงานคดีปกครอง (ชำนาญการ) - สำนักวิจัยและวิชาการ,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2349,left,Gemini,3,3,3,3,3,คำตอบซ้ายสรุปขั้นตอนได้ตรงกับหลักฐานที่มี แต่มีการเพิ่มเติมข้อมูลที่ไม่ปรากฏในหลักฐาน เช่น การอัปโหลดเอกสารหลักฐาน และการใช้เครื่องมือช่วยเลือกศาล ซึ่งอาจทำให้เกิดความเข้าใจผิด อย่างไรก็ตามมีการแจ้งเตือนให้ตรวจสอบข้อมูลเพิ่มเติมจากศาลปกครอง,synthetic-judge-v1,2026-07-20 12:49:56,0.08078,5.235428333282471
368,2026-07-20 12:49:56,พนักงานคดีปกครอง (ชำนาญการ) - สำนักวิจัยและวิชาการ,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2350,right,Claude,3,4,4,4,4,คำตอบขวาสรุปขั้นตอนได้ตรงกับหลักฐานที่มีและไม่แต่งเติมข้อมูลเกินจริง มีการระบุกรณีเกิดข้อขัดข้องในระบบซึ่งปรากฏในหลักฐาน และมีการแจ้งข้อสังเกตสำคัญว่าข้อมูลยังไม่ครบถ้วน พร้อมแนะนำให้ตรวจสอบเพิ่มเติม ทำให้มีประโยชน์และความน่าเชื่อถือมากกว่า,synthetic-judge-v1,2026-07-20 12:49:56,0.33418000000000003,12.515691041946411
369,2026-07-20 12:50:12,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองในภูมิภาค,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2351,left,Gemini,3,3,2,3,3,ตอบถูกทิศทางว่าการละเลยต่อหน้าที่อยู่ในอำนาจศาลปกครอง แต่อ้างชื่อกฎหมายว่า 'พระราชบัญญัติระเบียบและปฏิบัติการของศาลปกครอง พ.ศ. 2542' และ 'มาตรา 10' ซึ่งไม่ตรงกับชื่อกฎหมายที่ถูกต้อง ถือว่าแต่งชื่อกฎหมาย ลดความน่าเชื่อถือ เนื้อหาสั้น ขาดรายละเอียดตัวอย่างและข้อยกเว้น,synthetic-judge-v1,2026-07-20 12:50:12,0.07126933333333334,2.7833592891693115
369,2026-07-20 12:50:12,เจ้าหน้าที่ศาลปกครอง (ชำนาญการ) - สำนักงานศาลปกครองในภูมิภาค,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2352,right,Claude,4,4,4,4,4,ตอบถูกต้องว่าการละเลยต่อหน้าที่อยู่ในอำนาจศาลปกครอง มีตัวอย่างประกอบชัดเจน ระบุข้อยกเว้นกรณีศาลชำนัญพิเศษ และแนะนำวิธียื่นฟ้องตามหลักฐานที่ให้มา ไม่อ้างชื่อกฎหมายหรือมาตราที่ไม่มีในหลักฐาน ครบถ้วนและเป็นประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:50:12,0.397775,18.01767063140869
370,2026-07-20 12:50:14,ตุลาการศาลปกครอง - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2353,left,Gemini,2,3,3,2,2,คำตอบซ้ายอ้างมาตรา 49 แต่ระบุผิดว่าเป็น 'ประมวลกฎหมายวิธีพิจารณาความแพ่ง' ซึ่งไม่ถูกต้อง ควรเป็นพระราชบัญญัติจัดตั้งศาลปกครองฯ ทำให้ความน่าเชื่อถือลดลง จุดดีคือระบุเรื่องวันยื่นฟ้องครั้งแรกเป็นหลักนับอายุความได้ถูกต้องตามหลักฐาน แต่ไม่ได้ระบุระยะเวลา 90 วันซึ่งเป็นข้อมูลสำคัญ,synthetic-judge-v1,2026-07-20 12:50:14,0.07859600000000001,4.351024150848389
370,2026-07-20 12:50:14,ตุลาการศาลปกครอง - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2354,right,Claude,4,3,3,4,4,คำตอบขวาระบุระยะเวลา 90 วันและอ้างอิงพระราชบัญญัติจัดตั้งศาลปกครองฯ มาตรา 49 ได้ถูกต้องกว่า แม้หลักฐานที่ให้มาไม่ได้ระบุตัวเลข 90 วันโดยตรง แต่เป็นข้อมูลที่ถูกต้องตามกฎหมาย นอกจากนี้ยังแนะนำให้ตรวจสอบข้อเท็จจริงเพิ่มเติมอย่างรอบคอบ มีประโยชน์ต่อผู้ใช้งานมากกว่า,synthetic-judge-v1,2026-07-20 12:50:14,0.28595,14.772600412368774
371,2026-07-20 12:50:19,พนักงานคดีปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองกลาง,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2355,left,Gemini,5,4,3,4,4,คำตอบถูกต้องตรงประเด็น อ้างอิงหลักฐานได้ดี แต่การนำเสนอเป็นข้อความต่อเนื่องทำให้อ่านยากกว่า และขาดคำแนะนำเพิ่มเติมสำหรับกรณีคดีซับซ้อน,synthetic-judge-v1,2026-07-20 12:50:19,0.07009333333333334,2.570876359939575
371,2026-07-20 12:50:19,พนักงานคดีปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองกลาง,ผู้ฟ้องคดีปกครองจำเป็นต้องมีทนายความหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2356,right,Claude,5,5,5,5,5,คำตอบถูกต้อง ครบถ้วน มีการจัดหมวดหมู่ชัดเจน อธิบายเหตุผลเชิงระบบได้ดี มีคำแนะนำเพิ่มเติมที่เป็นประโยชน์ต่อประชาชน และมีการแจ้งเตือนให้ตรวจสอบข้อมูลเพิ่มเติม,synthetic-judge-v1,2026-07-20 12:50:19,0.345065,13.482265710830688
372,2026-07-20 12:50:43,เจ้าหน้าที่ศาลปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองสูงสุด,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2357,left,Gemini,4,3,3,3,3,คำตอบซ้ายถูกต้องตามหลักฐาน แต่ขาดเงื่อนไขข้อที่ 3 (ความเสียหายยากแก่การเยียวยา) ซึ่งปรากฏในหลักฐานอย่างชัดเจน ทำให้ความครบถ้วนลดลง อธิบายกระชับแต่ขาดรายละเอียดและตัวอย่างประกอบ,synthetic-judge-v1,2026-07-20 12:50:43,0.07127866666666666,3.7783823013305664
372,2026-07-20 12:50:43,เจ้าหน้าที่ศาลปกครอง (ชำนาญการพิเศษ) - สำนักงานศาลปกครองสูงสุด,การขอทุเลาการบังคับตามคำสั่งทางปกครองหมายถึงอะไร,1,SYNTHETIC-20260720-124039-a6508b,2358,right,Claude,4,4,5,5,4,คำตอบขวาครบถ้วนทั้ง 3 เงื่อนไขตามหลักฐาน มีการอธิบายความหมายของแต่ละเงื่อนไขอย่างชัดเจน มีตัวอย่างประกอบช่วยให้เข้าใจง่าย มีประโยชน์ต่อประชาชนสูง แม้ตัวอย่างที่ยกมาไม่ได้มาจากหลักฐานโดยตรงแต่ก็สอดคล้องกับบริบท,synthetic-judge-v1,2026-07-20 12:50:43,0.42028000000000004,17.710458517074585
373,2026-07-20 12:50:44,ตุลาการศาลปกครอง - ศาลปกครอง,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2359,left,Gemini,3,3,3,3,3,คำตอบซ้ายตอบตรงประเด็นและอ้างอิงจากหลักฐานที่มีได้ถูกต้อง ครอบคลุมองค์ประกอบหลักคือชื่อ-ที่อยู่ สำเนาคำฟ้อง สำเนาพยานหลักฐาน และลายมือชื่อ อย่างไรก็ตามข้อ 4 เรื่องการถอนคำฟ้องไม่ใช่เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้อง จึงไม่ตรงประเด็นและทำให้คำตอบดูสับสน นอกจากนี้หลักฐานที่มีให้ไม่ครบถ้วนพอที่จะระบุรายการเอกสารทั้งหมด เช่น บัตรประชาชน หนังสือมอบอำนาจ ฯลฯ ซึ่งคำตอบก็ไม่ได้แจ้งข้อจำกัดนี้ชัดเจน,synthetic-judge-v1,2026-07-20 12:50:44,0.07867066666666667,4.250775098800659
373,2026-07-20 12:50:44,ตุลาการศาลปกครอง - ศาลปกครอง,เอกสารเบื้องต้นที่ใช้ยื่นคำฟ้องคดีปกครองมีอะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2360,right,Claude,3,3,3,3,3,คำตอบขวามีการจัดรูปแบบดีกว่า อ่านง่าย แบ่งหมวดหมู่ชัดเจน เนื้อหาตรงกับหลักฐานที่ให้มา แต่มีเนื้อหาเดียวกับคำตอบซ้ายในแง่สาระสำคัญ ข้อเรื่องการถอนคำฟ้องก็ยังถูกนำมาใส่ในส่วน 'ข้อควรระวัง' ซึ่งไม่ตรงกับคำถามเรื่องเอกสารเบื้องต้น มีการเพิ่มคำแนะนำเรื่องการตรวจสอบสำนวนคดีซึ่งมีประโยชน์ แต่โดยรวมความครบถ้วนของเนื้อหายังจำกัดตามหลักฐานที่มีให้เช่นกัน,synthetic-judge-v1,2026-07-20 12:50:44,0.35409500000000005,12.295278072357178
374,2026-07-20 12:50:53,พนักงานคดีปกครอง (เชี่ยวชาญ) - สำนักส่งเสริมงานคดีปกครอง,หากหน่วยงานรัฐไม่ตอบหนังสือร้องเรียน ประชาชนมีช่องทางตามกฎหมายปกครองอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2361,left,Gemini,5,4,4,5,4,คำตอบซ้ายถูกต้องตามหลักฐาน ครอบคลุมประเด็นสำคัญครบ ได้แก่ กำหนด 90 วันรอหน่วยงานตอบ และ 90 วันในการฟ้องคดี รวมถึงกรณีคดีแพ่งที่ต้องไปศาลยุติธรรม การนำเสนอเป็นข้อๆ อ่านง่าย แต่ขาดรายละเอียดกรณีที่ได้รับคำชี้แจงแต่ไม่มีเหตุผลซึ่งมีในหลักฐาน,synthetic-judge-v1,2026-07-20 12:50:53,0.08932933333333336,5.282970905303955
374,2026-07-20 12:50:53,พนักงานคดีปกครอง (เชี่ยวชาญ) - สำนักส่งเสริมงานคดีปกครอง,หากหน่วยงานรัฐไม่ตอบหนังสือร้องเรียน ประชาชนมีช่องทางตามกฎหมายปกครองอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2362,right,Claude,5,5,5,5,5,คำตอบขวาถูกต้องและครบถ้วนที่สุด มีการแบ่งขั้นตอนชัดเจน 2 ขั้น ครอบคลุมทั้งกรณีไม่ได้รับคำชี้แจงและกรณีได้รับแต่ไม่มีเหตุผล ซึ่งตรงกับหลักฐานทุกประเด็น การจัดรูปแบบด้วย Markdown ช่วยให้อ่านและเข้าใจง่าย มีคำแนะนำเพิ่มเติมเรื่องคดีแพ่งและช่องทางขอคำปรึกษา ครบถ้วนและเป็นประโยชน์ต่อประชาชนมากที่สุด,synthetic-judge-v1,2026-07-20 12:50:53,0.411285,16.591930866241455
375,2026-07-20 12:51:08,เจ้าหน้าที่ศาลปกครอง (เชี่ยวชาญ) - สำนักวิจัยและวิชาการ,ประชาชนในจังหวัดเชียงใหม่ต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2363,left,Gemini,3,3,3,3,3,ระบุชื่อศาลปกครองเชียงใหม่ถูกต้องตามหลักฐาน แต่ข้อมูลติดต่อ (ที่อยู่ โทรศัพท์ เว็บไซต์ย่อย) ไม่ปรากฏในหลักฐานที่ให้มา จึงเป็นการเพิ่มข้อมูลที่ไม่มีแหล่งอ้างอิงยืนยันได้ ซึ่งอาจถูกหรือผิดก็ได้ ลดความน่าเชื่อถือด้านความถูกต้อง แม้มีประโยชน์ต่อผู้ใช้หากข้อมูลถูกต้อง,synthetic-judge-v1,2026-07-20 12:51:08,0.07041066666666668,3.1994941234588623
375,2026-07-20 12:51:08,เจ้าหน้าที่ศาลปกครอง (เชี่ยวชาญ) - สำนักวิจัยและวิชาการ,ประชาชนในจังหวัดเชียงใหม่ต้องติดต่อศาลปกครองใด และมีช่องทางติดต่ออะไรบ้าง,1,SYNTHETIC-20260720-124039-a6508b,2364,right,Claude,3,3,3,3,3,เหมือนคำตอบซ้ายทุกประการ ระบุชื่อศาลถูกต้อง แต่รายละเอียดติดต่อไม่มีในหลักฐานที่ให้ ถือว่าเพิ่มข้อมูลนอกเหนือหลักฐาน คะแนนเท่ากันทุกมิติ,synthetic-judge-v1,2026-07-20 12:51:08,0.27902,11.608788013458252
376,2026-07-20 12:51:24,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2365,left,Gemini,3,3,3,3,3,คำตอบซ้ายให้ข้อมูลพื้นฐานได้ถูกต้องในส่วนการขอยกเว้นค่าธรรมเนียมและอ้างอิงข้อ 41/2 ได้ แต่ส่วนหลักเกณฑ์การคำนวณค่าธรรมเนียมจากทุนทรัพย์นั้นอธิบายเองโดยไม่มีหลักฐานรองรับในเอกสาร และไม่ได้กล่าวถึงกรณีที่ศาลสั่งยกเว้นบางส่วนแล้วผู้ฟ้องมีสิทธิยื่นคำร้องใหม่ภายใน 15 วัน ความครบถ้วนยังขาดรายละเอียดสำคัญหลายจุด,synthetic-judge-v1,2026-07-20 12:51:24,0.0847,4.751787185668945
376,2026-07-20 12:51:24,ตุลาการศาลปกครอง - ศาลปกครอง,ค่าธรรมเนียมศาลปกครองมีหลักเกณฑ์อย่างไร และกรณีใดอาจได้รับยกเว้น,1,SYNTHETIC-20260720-124039-a6508b,2366,right,Claude,4,5,5,5,4,คำตอบขวาครอบคลุมประเด็นจากหลักฐานได้ครบถ้วนกว่า ทั้งหลักเกณฑ์การคิดค่าธรรมเนียมตามบัญชีท้าย ปวพ. เงื่อนไขการขอยกเว้น ขั้นตอน ผลของคำสั่งศาล และสิทธิยื่นคำร้องใหม่ภายใน 15 วัน มีการจัดรูปแบบตารางและหัวข้อชัดเจน อ้างอิงระเบียบและข้อกฎหมายได้ถูกต้อง อย่างไรก็ตามส่วนหลักเกณฑ์อัตราค่าธรรมเนียมที่แท้จริงยังไม่ปรากฏในหลักฐาน แต่คำตอบขวาก็ระบุข้อจำกัดนี้ไว้อย่างซื่อสัตย์,synthetic-judge-v1,2026-07-20 12:51:24,0.50883,23.529422760009766
377,2026-07-20 12:51:26,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองในภูมิภาค,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2367,left,Gemini,4,4,4,4,4,คำตอบซ้ายตอบถูกต้องตามหลักฐาน ครอบคลุมขั้นตอนอุทธรณ์ก่อนฟ้องคดี อ้างมาตรา 9 วรรคหนึ่ง (1) และมาตรา 50-52 ได้ถูกต้อง การนำเสนอเป็นข้อๆ อ่านง่าย แต่ไม่มีการเน้นว่าต้องอุทธรณ์ก่อนเป็นเงื่อนไขบังคับ และไม่มีแผนภาพลำดับขั้นตอน ข้อมูลครบถ้วนพอสมควรและเป็นประโยชน์ต่อประชาชน,synthetic-judge-v1,2026-07-20 12:51:26,0.08193733333333335,4.344514846801758
377,2026-07-20 12:51:26,พนักงานคดีปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองในภูมิภาค,หากได้รับคำสั่งทางปกครองที่เห็นว่าไม่ชอบด้วยกฎหมาย มีหลักเกณฑ์การฟ้องคดีอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2368,right,Claude,4,4,4,4,4,คำตอบขวามีเนื้อหาเหมือนคำตอบซ้ายในแง่ความถูกต้องและความครบถ้วน แต่จัดรูปแบบดีกว่า มีแผนภาพลำดับขั้นตอน เน้นว่าต้องอุทธรณ์ก่อนเป็นเงื่อนไขบังคับชัดเจนกว่า และมีกล่องข้อยกเว้นที่เด่นชัด อย่างไรก็ตามเนื้อหาหลักไม่ต่างกันมาก จึงได้คะแนนเท่ากันในมิติความถูกต้องและความครบถ้วน แต่ความละเอียดและความพึงพอใจสูงกว่าเล็กน้อยจากการจัดรูปแบบที่ดีกว่า,synthetic-judge-v1,2026-07-20 12:51:26,0.41839,16.846611499786377
378,2026-07-20 12:51:41,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2369,left,Gemini,3,3,3,3,3,คำตอบซ้ายครอบคลุมขั้นตอนหลักจากหลักฐานได้พอสมควร แต่มีการเพิ่มเติมข้อมูลที่ไม่ปรากฏในหลักฐาน เช่น การตรวจสอบเขตอำนาจศาลผ่านเว็บไซต์ และเรียกขั้นตอนว่า 'คำฟ้อง' ทั้งที่หลักฐานพูดถึง 'คำให้การ' นอกจากนี้ไม่ได้กล่าวถึงกรณีข้อขัดข้องในระบบที่ปรากฏในหลักฐาน การนำเสนอเป็นรายการธรรมดาอ่านง่ายแต่ขาดรายละเอียดสำคัญบางส่วน,synthetic-judge-v1,2026-07-20 12:51:41,0.07588933333333334,5.506258010864258
378,2026-07-20 12:51:41,เจ้าหน้าที่ศาลปกครอง (ปฏิบัติการ) - สำนักงานศาลปกครองกลาง,การยื่นฟ้องคดีปกครองทางอิเล็กทรอนิกส์มีขั้นตอนทั่วไปอย่างไร,1,SYNTHETIC-20260720-124039-a6508b,2370,right,Claude,4,4,4,4,4,คำตอบขวาครอบคลุมขั้นตอนจากหลักฐานได้ครบกว่า รวมถึงกรณีข้อขัดข้องในระบบและการขออนุญาตยื่นทางไปรษณีย์ลงทะเบียน ซึ่งปรากฏในหลักฐาน การจัดรูปแบบชัดเจน มีการแยกหัวข้อและข้อควรทราบเพิ่มเติม อย่างไรก็ตามยังมีการตีความ 'คำให้การ' เป็น 'คำฟ้อง' บ้าง และเพิ่มลิงก์เว็บไซต์ที่ไม่ปรากฏในหลักฐาน แต่โดยรวมมีประโยชน์และครบถ้วนกว่าคำตอบซ้าย,synthetic-judge-v1,2026-07-20 12:51:41,0.34170500000000004,14.472401857376099
379,2026-07-20 12:51:56,ตุลาการศาลปกครอง - ศาลปกครอง,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2371,left,Gemini,4,3,3,3,3,ตอบถูกต้องว่าคดีละเลยต่อหน้าที่อยู่ในอำนาจศาลปกครอง และแนะนำช่องทาง 1355 แต่ขาดการอธิบายข้อยกเว้น เช่น ศาลชำนัญพิเศษหรือคดีอาญา ซึ่งมีอยู่ในหลักฐาน ทำให้ความครบถ้วนลดลง,synthetic-judge-v1,2026-07-20 12:51:56,0.07138133333333334,4.716881990432739
379,2026-07-20 12:51:56,ตุลาการศาลปกครอง - ศาลปกครอง,คดีพิพาทเกี่ยวกับการละเลยต่อหน้าที่ของหน่วยงานรัฐอยู่ในอำนาจศาลปกครองหรือไม่,1,SYNTHETIC-20260720-124039-a6508b,2372,right,Claude,4,4,4,4,4,ตอบถูกต้องและครบถ้วนกว่า มีการระบุข้อยกเว้นสำคัญเรื่องศาลชำนัญพิเศษและคดีอาญาซึ่งสอดคล้องกับหลักฐาน ให้ตัวอย่างกรณีที่เข้าข่ายชัดเจน และแนะนำช่องทางตรวจสอบเพิ่มเติม การจัดรูปแบบช่วยให้อ่านง่ายและเป็นประโยชน์ต่อประชาชนมากกว่า,synthetic-judge-v1,2026-07-20 12:51:56,0.413,18.72102975845337
380,2026-07-20 12:51:59,พนักงานคดีปกครอง (ชำนาญการ) - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2373,left,Gemini,3,3,2,3,3,คำตอบซ้ายตอบตรงประเด็นพอสมควร อ้างอิงมาตรา 49 และหลักการนับวันยื่นฟ้องครั้งแรกได้ถูกต้องตามหลักฐาน แต่ตีความคำถามผิดทิศทางเล็กน้อย เพราะคำถามถามถึงหลักเกณฑ์ทั่วไปของระยะเวลาฟ้องคดี (เช่น 90 วัน 1 ปี) แต่หลักฐานที่มีไม่ได้ระบุรายละเอียดนั้น คำตอบควรชี้แจงข้อจำกัดของหลักฐานให้ชัดเจนกว่านี้ แทนที่จะตอบราวกับว่าหลักเกณฑ์ทั่วไปคือการนับวันยื่นฟ้องครั้งแรก ซึ่งเป็นเพียงหลักการย่อยเรื่องการแก้ไขคำฟ้อง,synthetic-judge-v1,2026-07-20 12:51:59,0.07908133333333335,4.547953844070435
380,2026-07-20 12:51:59,พนักงานคดีปกครอง (ชำนาญการ) - ศาลปกครอง,ระยะเวลาฟ้องคดีปกครองมีหลักเกณฑ์ทั่วไปอย่างไร และเริ่มนับเมื่อใด,1,SYNTHETIC-20260720-124039-a6508b,2374,right,Claude,3,3,3,3,3,คำตอบขวามีการจัดรูปแบบดีและมีข้อสังเกตสำคัญที่ซื่อสัตย์ว่าหลักฐานที่มีไม่ครบถ้วนเพียงพอที่จะตอบรายละเอียดระยะเวลาเฉพาะแต่ละประเภทคดี ซึ่งเป็นการยอมรับข้อจำกัดที่ถูกต้อง อ้างอิงมาตรา 49 และหลักการนับวันยื่นฟ้องครั้งแรกได้ถูกต้อง แนะนำให้ตรวจสอบเพิ่มเติมอย่างเหมาะสม แต่เนื้อหาสาระไม่ได้มากกว่าคำตอบซ้ายมากนัก เพียงแต่มีความโปร่งใสเรื่องข้อจำกัดของข้อมูลมากกว่า,synthetic-judge-v1,2026-07-20 12:51:59,0.368375,14.936929702758789
